
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
73	1	0.476252	351830.306885	351830.305176	352322.773926	352322.772949	2	2	0.176747	353323.983887	353323.976074	353506.809814	353506.809082	00022	f	1970-01	49.651826	1
74	1	0.428898	356013.693115	356013.690918	356458.842041	356458.841064	3	2	0.435089	357459.834961	357459.829102	357898.823975	357898.822998	00022	f	1970-01	49.651826	0
75	2	0.420844	360413.783936	360413.781982	360850.887939	360850.886963	3	1	0.531413	361851.272949	361851.270996	362394.915039	362394.913818	00022	f	1970-01	49.651826	1
76	2	0.504835	364913.960938	364913.958984	365434.972900	365434.971924	3	1	0.300106	366436.018799	366436.011963	366747.052002	366747.051025	00022	f	1970-01	49.651826	0
77	2	0.402818	369263.980957	369263.979004	369683.047119	369683.046143	3	2	0.409563	370698.699951	370698.692139	371123.285889	371123.284180	00022	f	1970-01	49.651826	0
78	1	0.420144	373630.741943	373630.739990	374067.137939	374067.136963	2	2	0.473958	375082.024902	375082.016846	375571.073975	375571.072998	00022	f	1970-01	49.651826	1
79	1	0.426183	378080.847900	378080.845947	378523.261963	378523.260010	3	2	0.383336	379524.328857	379524.322021	379915.246094	379915.244141	00022	f	1970-01	49.651826	1
80	1	0.411469	382447.594971	382447.593018	382875.325928	382875.324951	2	2	0.921853	383876.394043	383876.385986	384803.250977	384803.249023	00022	f	1970-01	49.651826	1
81	1	0.488646	387314.371094	387314.368896	387819.359131	387819.356934	3	2	0.196644	388820.438965	388820.431885	389027.395020	389027.393066	00022	f	1970-01	49.651826	0
82	2	0.560037	391531.112793	391531.111084	392107.405762	392107.404053	3	1	0.953240	393108.384033	393108.376953	394067.444092	394067.441895	00022	f	1970-01	49.651826	0
83	1	0.853961	396581.185059	396581.182861	397451.416016	397451.414062	2	2	0.843161	398452.598145	398452.589844	399307.448975	399307.447998	00022	f	1970-01	49.651826	1
84	1	0.411923	401831.402100	401831.398926	402259.476807	402259.474854	2	2	0.033771	403260.534912	403260.527100	403299.472168	403299.469971	00022	f	1970-01	49.651826	1
